season,teams,superflex,mc_points,greedy_points,adp_points
2023,12,0,1345.67,1331.806,1127.5020000000002
2023,12,0,1309.286,1298.582,1244.536
2023,12,0,1292.06,1310.022,1240.6860000000001
2023,12,0,1313.55,1285.6580000000001,1281.66
2023,12,0,1295.518,1313.2760000000003,1146.57
2023,12,0,1331.1860000000001,1309.6680000000001,1094.2440000000001
2023,12,0,1309.808,1304.52,1236.698
2023,12,0,1326.606,1317.0700000000002,1141.5639999999999
2023,12,0,1302.44,1300.552,1162.662
2023,12,0,1331.7900000000002,1333.326,1195.7179999999998
2023,12,0,1307.982,1303.18,1204.452
2023,12,0,1295.41,1303.5040000000001,1135.49
2023,12,0,1323.7279999999998,1283.3100000000002,1167.52
2023,12,0,1334.93,1309.5300000000002,1167.8
2023,12,0,1303.7959999999998,1321.324,1207.97
2023,12,0,1312.75,1312.154,1236.41
2023,12,0,1320.1779999999999,1264.7620000000002,1213.6999999999998
2023,12,0,1302.388,1329.1360000000002,1131.69
2023,12,0,1317.648,1324.85,955.44
2023,12,0,1335.216,1287.238,1179.4
2023,12,0,1313.152,1289.868,1217.172
2023,12,0,1304.594,1305.3100000000002,1226.6200000000001
2023,12,1,1535.7359999999999,1475.154,1481.4940000000001
2023,12,1,1513.8560000000002,1569.5100000000002,1372.5120000000002
2023,12,1,1493.9540000000002,1538.1000000000001,1493.7340000000002
2023,12,1,1505.062,1552.6660000000002,1372.17
2023,12,1,1530.8300000000002,1576.4240000000002,1522.442
2023,12,1,1529.65,1508.78,1392.378
2023,12,1,1543.6640000000002,1493.684,1453.1020000000003
2023,12,1,1516.494,1503.11,1451.616
2023,12,1,1521.4440000000002,1525.6299999999999,1418.518
2023,12,1,1530.1799999999998,1572.5300000000002,1440.7060000000001
2023,12,1,1495.9219999999998,1530.0259999999998,1399.508
2023,12,1,1500.1100000000001,1548.306,1347.5140000000001
2023,12,1,1475.41,1566.996,1316.65
2023,12,1,1508.594,1493.5900000000001,1386.972
2023,12,1,1489.1640000000002,1556.5300000000002,1367.382
2023,12,1,1533.504,1536.8139999999999,1176.4260000000002
2023,12,1,1523.48,1548.6940000000002,1414.612
2023,12,1,1550.13,1561.25,1348.73
2023,12,1,1532.652,1466.6999999999998,1206.84
2023,12,1,1565.156,1467.192,1279.132
2023,12,1,1505.4040000000002,1544.38,1368.8200000000002
2023,12,1,1499.8380000000002,1467.63,1450.216
2023,12,1,1510.674,1497.864,1392.3000000000002
2023,12,1,1484.48,1484.674,1462.112
2023,12,1,1505.14,1509.4699999999998,1402.974
2023,12,1,1517.9939999999997,1504.184,1415.6560000000002
2023,12,1,1493.424,1575.0700000000002,1349.3860000000002
2023,12,1,1521.728,1555.3900000000003,1365.244
2023,12,1,1500.7299999999998,1487.134,1362.248
2023,12,1,1510.654,1509.492,1357.728
2023,12,1,1508.2959999999998,1584.1100000000001,1355.624
2023,12,1,1554.226,1563.8160000000003,1465.922
2023,12,1,1480.6740000000002,1547.8760000000002,1461.9340000000002
2023,12,1,1504.4999999999998,1493.794,1472.1419999999998
2023,12,1,1565.986,1467.08,1469.098
2023,12,1,1538.154,1480.1040000000003,1434.28
2023,12,1,1493.304,1551.2559999999999,1380.318
2023,12,1,1496.306,1557.866,1425.532
2023,12,1,1514.4160000000002,1558.786,1383.712
2023,12,1,1500.0140000000001,1488.976,1256.254
2023,14,0,1266.91,1307.6299999999999,1178.982
2023,14,0,1274.97,1269.284,1231.6299999999999
2023,14,0,1271.948,1261.934,1124.776
2023,14,0,1287.046,1294.896,1214.86
2023,14,0,1269.48,1288.5600000000002,962.03
2023,14,0,1263.8400000000001,1281.874,1125.53
2023,14,0,1291.3200000000002,1231.7420000000002,1240.1800000000003
2023,14,0,1285.906,1269.7520000000002,1119.2140000000002
2023,14,0,1292.756,1268.722,1004.34
2023,14,0,1256.41,1280.254,1217.1019999999999
2023,14,0,1269.6200000000001,1250.0000000000002,1231.106
2023,14,0,1303.7839999999999,1270.1680000000001,1217.6599999999999
2023,14,0,1277.1840000000002,1256.9300000000003,1252.0560000000003
2023,14,0,1309.974,1288.7160000000001,1179.25
2023,14,0,1308.454,1277.3400000000001,1207.096
2023,14,0,1281.8339999999998,1275.0100000000002,1239.592
2023,14,0,1308.104,1262.468,1190.45
2023,14,0,1302.71,1295.0000000000002,1153.54
2023,14,0,1264.734,1271.8100000000002,1222.3539999999998
2023,14,0,1269.554,1285.766,1182.78
2023,14,0,1303.644,1262.912,1035.1820000000002
2023,14,0,1272.08,1269.162,1082.594
2023,14,0,1251.482,1281.274,1092.1000000000001
2023,14,0,1313.9940000000001,1263.432,1190.3500000000001
2023,14,0,1293.76,1297.086,1174.142
2023,14,0,1290.648,1272.7340000000002,996.8
2023,14,0,1283.8039999999999,1286.4360000000001,1203.546
2023,14,0,1275.33,1303.6100000000001,1230.8400000000004
2023,14,0,1328.1240000000003,1247.2520000000002,1101.0500000000002
2023,14,0,1307.444,1253.9,1011.9000000000001
2023,14,0,1284.612,1282.24,1156.46
2023,14,0,1288.77,1260.64,1237.2900000000002
2023,14,0,1284.8960000000002,1264.93,1157.168
2023,14,0,1251.548,1265.604,1181.238
2023,14,0,1257.276,1267.034,1216.862
2023,14,0,1309.5739999999998,1293.66,1117.024
2023,14,0,1264.9140000000002,1266.038,1182.72
2023,14,0,1285.0040000000001,1254.458,1169.1
2023,14,0,1294.88,1304.486,1120.574
2023,14,0,1283.3,1256.7,1061.97
2023,14,1,1458.958,1419.8020000000001,1427.326
2023,14,1,1442.9660000000003,1421.1159999999998,1328.722
2023,14,1,1480.662,1443.382,1262.9080000000001
2023,14,1,1492.95,1473.6820000000002,1333.102
2023,14,1,1521.94,1466.078,1358.7400000000002
2023,14,1,1471.056,1492.2359999999999,1258.918
2023,14,1,1444.7580000000003,1513.02,1352.402
2023,14,1,1428.456,1471.47,1417.5280000000002
2023,14,1,1483.8960000000002,1514.94,1296.2040000000002
2023,14,1,1452.42,1417.0900000000001,1312.0620000000001
2023,14,1,1510.882,1456.062,1435.3899999999999
2023,14,1,1473.688,1437.362,1317.28
2023,14,1,1492.8,1444.9680000000003,1432.5860000000002
2023,14,1,1506.19,1530.634,1298.5819999999999
2023,14,1,1485.6699999999998,1474.6819999999998,1383.5279999999998
2023,14,1,1487.368,1514.246,1428.128
2023,14,1,1446.002,1487.81,1402.7040000000002
2023,14,1,1483.2179999999998,1463.8180000000002,1409.596
2023,14,1,1385.2359999999999,1491.838,1277.282
2023,14,1,1494.542,1494.5440000000003,1358.088
2023,14,1,1477.9879999999998,1511.83,1209.582
2023,14,1,1439.886,1408.2220000000002,1310.812
2023,14,1,1496.322,1442.442,1422.632
2023,14,1,1480.0939999999998,1469.5819999999999,1351.474
2023,14,1,1465.3840000000002,1458.114,1345.0
2023,14,1,1465.3840000000002,1422.544,1326.254
2023,14,1,1447.228,1422.824,1410.384
2023,14,1,1474.614,1416.0580000000002,1079.218
2023,14,1,1516.9199999999998,1487.2820000000002,1306.364
2023,14,1,1494.4319999999998,1412.812,1194.156
2023,14,1,1473.158,1487.8020000000001,1341.432
2023,14,1,1495.2620000000002,1457.982,1331.1000000000004
2023,14,1,1464.422,1445.4479999999999,1369.852
2023,14,1,1459.2659999999998,1418.632,1315.404
2023,14,1,1432.9260000000002,1412.7199999999998,1399.218
2023,14,1,1470.2079999999999,1556.5300000000002,1424.738
2023,14,1,1429.292,1463.1420000000003,1209.874
2023,14,1,1509.312,1443.058,1345.2140000000002
2023,14,1,1456.4080000000001,1542.87,1448.188
2023,14,1,1499.55,1476.1240000000003,1332.424
2024,8,0,1594.626,1633.9759999999999,1417.346
2024,8,0,1628.556,1607.186,1392.856
2024,8,0,1623.1759999999997,1579.6060000000002,1405.716
2024,8,0,1630.3359999999998,1640.906,1330.926
2024,8,0,1615.966,1614.7760000000003,1409.806
2024,8,0,1623.2259999999999,1575.076,1589.4460000000001
2024,8,0,1625.1060000000002,1576.176,1588.816
2024,8,0,1671.2760000000003,1572.7160000000001,1459.924
2024,8,0,1631.466,1610.756,1420.75
2024,8,0,1643.8859999999997,1608.986,1484.4040000000002
2024,8,0,1655.6660000000002,1576.406,1368.528
2024,8,0,1595.406,1571.056,1376.598
2024,8,0,1636.176,1601.826,1362.816
2024,8,0,1612.2759999999998,1630.836,1387.856
2024,8,0,1646.0359999999998,1609.376,1527.326
2024,8,0,1619.644,1607.2659999999998,1462.926
2024,8,0,1597.254,1625.176,1391.596
2024,8,0,1621.2160000000001,1572.746,1478.7040000000002
2024,8,0,1618.2259999999999,1573.016,1392.332
2024,8,0,1610.364,1609.856,1405.556
2024,8,0,1633.9660000000001,1602.3159999999998,1378.676
2024,8,0,1607.586,1613.196,1496.5459999999998
2024,8,0,1649.2659999999998,1567.136,1498.0040000000001
2024,8,0,1655.2740000000001,1566.426,1447.9660000000001
2024,8,0,1627.1259999999997,1609.416,1435.4940000000001
2024,8,0,1640.1759999999997,1625.676,1453.096
2024,8,0,1638.6259999999997,1608.416,1098.42
2024,8,0,1650.636,1614.0860000000002,1559.8720000000003
2024,8,0,1664.946,1611.5059999999999,1423.856
2024,8,0,1647.386,1616.6560000000002,1542.176
2024,8,0,1659.244,1566.7960000000003,1557.446
2024,8,0,1611.086,1607.186,1455.106
2024,8,0,1625.466,1575.996,1327.208
2024,8,0,1671.7759999999998,1609.376,1507.068
2024,8,0,1663.416,1571.1460000000002,1401.6459999999997
2024,8,0,1616.156,1606.576,1437.0840000000003
2024,8,0,1636.456,1573.2259999999999,1594.3660000000002
2024,8,0,1684.856,1628.9159999999997,1083.15
2024,8,0,1624.6159999999998,1612.6560000000002,1404.406
2024,8,0,1632.666,1598.4560000000001,1357.3379999999997
2024,8,1,1902.562,1912.312,1616.3919999999998
2024,8,1,1971.1979999999999,1891.654,1729.452
2024,8,1,1936.6039999999998,1884.304,1709.194
2024,8,1,1946.9599999999998,1922.58,1735.722
2024,8,1,1899.8680000000002,1914.098,1672.1619999999998
2024,8,1,1960.844,1895.3639999999998,1659.1659999999997
2024,8,1,1969.0819999999999,1866.9099999999999,1640.2500000000002
2024,8,1,1887.2179999999998,1818.766,1741.52
2024,8,1,1954.438,1903.524,1692.2320000000002
2024,8,1,1935.732,1882.0459999999998,1672.6119999999999
2024,8,1,1916.984,1900.7540000000001,1714.3820000000003
2024,8,1,1970.3519999999999,1894.94,1602.6119999999999
2024,8,1,1930.72,1886.596,1605.7820000000002
2024,8,1,1984.962,1894.94,1611.422
2024,8,1,1924.6839999999997,1947.4019999999998,1657.0020000000002
2024,8,1,1961.396,1979.9520000000002,1605.5600000000002
2024,8,1,1975.3799999999999,1936.584,1693.8459999999998
2024,8,1,1952.4279999999999,1901.202,1561.6600000000003
2024,8,1,1902.58,1877.626,1713.226
2024,8,1,1947.8300000000004,1885.482,1659.9299999999998
2024,8,1,1938.268,1888.4499999999998,1570.7560000000003
2024,8,1,1932.3480000000002,1930.6080000000002,1692.2820000000002
2024,8,1,1896.948,1859.6839999999997,1727.614
2024,8,1,1896.468,1933.9299999999998,1679.32
2024,8,1,1936.6399999999999,1887.184,1708.63
2024,8,1,1943.0339999999999,1930.558,1616.058
2024,8,1,1919.7939999999999,1885.7440000000001,1572.6019999999999
2024,8,1,1942.8739999999998,1881.336,1633.5259999999998
2024,8,1,1931.254,1900.1660000000002,1707.502
2024,8,1,1918.7040000000002,1942.392,1670.1260000000002
2024,8,1,1928.444,1917.2400000000002,1644.7839999999999
2024,8,1,1935.41,1908.252,1620.162
2024,8,1,1975.3799999999999,1933.3139999999999,1666.868
2024,8,1,1912.36,1902.524,1660.466
2024,8,1,1939.8539999999998,1891.604,1681.6259999999997
2024,8,1,1972.47,1911.194,1693.368
2024,8,1,1965.004,1891.034,1682.65
2024,8,1,1908.2399999999998,1925.7540000000001,1726.9360000000004
2024,8,1,1919.8339999999998,1880.7599999999998,1508.0240000000003
2024,8,1,1923.434,1926.848,1617.6260000000002
2024,10,0,1618.1560000000002,1504.3760000000002,1507.452
2024,10,0,1615.8459999999998,1530.5860000000002,1547.384
2024,10,0,1543.234,1537.146,1198.4099999999999
2024,10,0,1567.0559999999996,1557.506,1507.602
2024,10,0,1589.4359999999997,1503.846,1390.722
2024,10,0,1583.556,1506.766,1540.0760000000002
2024,10,0,1612.256,1499.506,1435.504
2024,10,0,1578.9840000000002,1560.3959999999997,1344.016
2024,10,0,1630.326,1511.1660000000002,1511.63
2024,10,0,1583.334,1523.1460000000002,1484.598
2024,10,0,1570.326,1527.7560000000003,1588.8060000000003
2024,10,0,1580.214,1551.656,1547.266
2024,10,0,1542.6240000000003,1558.236,1540.5620000000004
2024,10,0,1553.184,1637.9660000000003,1244.45
2024,10,0,1643.066,1509.636,1398.5959999999998
2024,10,0,1573.7359999999999,1601.6860000000001,1403.106
2024,10,0,1569.736,1547.6960000000001,1535.558
2024,10,0,1592.826,1550.926,1424.7259999999999
2024,10,0,1570.4260000000002,1530.3160000000003,1317.762
2024,10,0,1599.4360000000001,1598.4960000000003,1357.858
2024,10,0,1560.716,1603.526,1527.584
2024,10,0,1568.754,1554.926,1533.8759999999997
2024,10,0,1551.43,1556.866,1363.3959999999997
2024,10,0,1570.5259999999998,1551.756,1513.506
2024,10,0,1619.8300000000002,1510.966,1368.8859999999997
2024,10,0,1540.444,1584.7360000000003,1315.796
2024,10,0,1535.0339999999999,1601.0960000000005,1245.632
2024,10,0,1595.914,1537.3360000000002,1361.4299999999998
2024,10,0,1594.286,1502.946,1401.3440000000003
2024,10,0,1641.9160000000002,1552.886,1402.6840000000002
2024,10,0,1560.8739999999998,1560.4360000000001,1101.45
2024,10,0,1568.3739999999998,1502.316,1450.4920000000002
2024,10,0,1633.526,1502.316,1482.4959999999999
2024,10,0,1614.876,1550.7960000000003,1496.4960000000003
2024,10,0,1635.2760000000003,1562.0759999999998,1502.1679999999997
2024,10,0,1588.446,1579.6860000000004,1381.9540000000002
2024,10,0,1581.2040000000002,1560.866,1197.08
2024,10,0,1564.0259999999998,1555.8760000000002,1390.546
2024,10,0,1574.7359999999999,1519.1960000000001,1499.7119999999998
2024,10,0,1605.976,1507.276,1527.486
2024,10,1,1916.308,1895.722,1660.1180000000002
2024,10,1,1903.038,1942.0719999999997,1542.722
2024,10,1,1903.7,1891.848,1202.124
2024,10,1,1887.724,1916.532,1813.306
2024,10,1,1864.308,1924.624,1384.3
2024,10,1,1877.3059999999998,1890.042,1806.274
2024,10,1,1879.2859999999998,1866.618,1465.084
2024,10,1,1879.674,1918.5739999999998,1636.256
2024,10,1,1884.2759999999998,1933.122,1588.4500000000003
2024,10,1,1878.02,1956.1019999999999,1453.2060000000001
2024,10,1,1888.4180000000001,1933.122,1601.0980000000002
2024,10,1,1849.542,1891.492,1854.4579999999999
2024,10,1,1871.966,1919.022,1578.8340000000003
2024,10,1,1910.778,1942.0719999999997,1647.658
2024,10,1,1853.652,1942.142,1694.642
2024,10,1,1869.658,1933.862,1739.906
2024,10,1,1866.1539999999998,1899.462,1589.586
2024,10,1,1846.7100000000003,1920.732,1568.6900000000003
2024,10,1,1873.042,1894.7019999999998,1639.754
2024,10,1,1922.8459999999998,1868.308,1675.8760000000004
2024,10,1,1897.79,1887.3139999999999,1722.8640000000005
2024,10,1,1881.01,1930.462,1615.17
2024,10,1,1846.96,1897.6480000000001,1600.096
2024,10,1,1839.3359999999998,1936.882,1625.588
2024,10,1,1889.73,1927.1100000000001,1693.33
2024,10,1,1928.568,1864.252,1806.35
2024,10,1,1858.52,1891.492,1881.614
2024,10,1,1891.85,1884.994,1720.196
2024,10,1,1894.05,1887.8380000000002,1630.522
2024,10,1,1889.35,1905.652,1561.5980000000004
2024,10,1,1860.706,1904.8319999999999,1581.4940000000001
2024,10,1,1863.69,1886.288,1696.834
2024,10,1,1836.6640000000002,1888.064,1533.5580000000002
2024,10,1,1890.994,1909.07,1621.1219999999998
2024,10,1,1881.4479999999999,1952.2319999999997,1763.2400000000002
2024,10,1,1897.79,1926.0639999999999,1600.0259999999998
2024,10,1,1933.9160000000002,1882.3319999999999,1595.812
2024,10,1,1877.1960000000004,1955.3819999999998,1594.848
2024,10,1,1892.6080000000002,1809.674,1688.1519999999998
2024,10,1,1869.67,1905.9879999999998,1666.5339999999999
2024,12,0,1522.3360000000002,1505.746,1377.412
2024,12,0,1543.4360000000001,1498.106,1485.3080000000002
2024,12,0,1525.7240000000002,1531.4860000000003,1157.95
2024,12,0,1548.216,1491.096,1513.096
2024,12,0,1539.3059999999998,1548.0559999999998,1429.3239999999998
2024,12,0,1595.656,1509.57,1447.066
2024,12,0,1527.936,1514.5179999999998,1298.3159999999998
2024,12,0,1551.106,1508.98,1252.4460000000001
2024,12,0,1534.2740000000001,1483.8899999999999,1432.988
2024,12,0,1525.214,1524.6960000000001,1450.882
2024,12,0,1526.2559999999999,1523.1560000000002,1389.956
2024,12,0,1508.2299999999998,1505.116,1470.7240000000002
2024,12,0,1548.056,1500.4799999999998,1381.9260000000002
2024,12,0,1521.57,1487.686,1249.224
2024,12,0,1514.944,1468.4859999999999,1482.9460000000001
2024,12,0,1515.7379999999998,1477.4460000000001,1410.3460000000002
2024,12,0,1549.396,1498.106,1502.9160000000002
2024,12,0,1513.97,1497.766,1491.472
2024,12,0,1545.6860000000001,1512.4560000000001,1449.234
2024,12,0,1586.1660000000002,1508.9160000000004,1435.036
2024,12,0,1541.176,1498.066,1433.92
2024,12,0,1612.896,1496.1460000000002,1286.908
2024,12,0,1544.0259999999998,1498.106,1491.77
2024,12,0,1525.3039999999999,1471.726,1457.156
2024,12,0,1518.096,1533.806,1447.8059999999998
2024,12,0,1569.7559999999999,1475.026,1432.2640000000001
2024,12,0,1584.9160000000002,1521.206,1452.5160000000003
2024,12,0,1536.3659999999998,1510.668,1420.774
2024,12,0,1591.9360000000004,1548.3360000000002,1445.0100000000002
2024,12,0,1548.2559999999999,1505.1660000000002,1436.206
2024,12,0,1543.1659999999997,1496.636,1493.048
2024,12,0,1546.196,1529.346,1446.784
2024,12,0,1543.5659999999998,1515.596,1305.7579999999998
2024,12,0,1539.6059999999998,1551.116,1170.51
2024,12,0,1569.376,1525.2259999999999,1510.1060000000002
2024,12,0,1520.454,1500.966,1169.88
2024,12,0,1536.3460000000002,1496.736,1416.1480000000001
2024,12,0,1549.826,1490.156,1362.71
2024,12,0,1547.1560000000002,1454.096,1442.766
2024,12,0,1590.156,1485.2400000000002,1502.1740000000002
2024,12,1,1761.6599999999999,1880.792,1630.8700000000001
2024,12,1,1822.908,1769.4159999999997,1701.832
2024,12,1,1800.0119999999997,1773.146,1614.5740000000003
2024,12,1,1823.788,1756.9839999999997,1481.422
2024,12,1,1875.56,1859.212,1578.258
2024,12,1,1898.0200000000002,1748.6979999999999,1542.1820000000002
2024,12,1,1775.5700000000002,1836.0679999999998,1668.704
2024,12,1,1892.2220000000002,1796.0759999999998,1546.6700000000003
2024,12,1,1892.24,1775.5579999999998,1575.372
2024,12,1,1858.144,1837.8139999999999,1611.134
2024,12,1,1821.002,1813.358,1677.248
2024,12,1,1860.1020000000003,1779.3339999999998,1624.8200000000002
2024,12,1,1845.5900000000001,1772.288,1448.0520000000001
2024,12,1,1844.8579999999997,1811.518,1762.6799999999998
2024,12,1,1826.7640000000004,1774.9479999999999,1635.0839999999998
2024,12,1,1748.936,1761.4139999999998,1751.714
2024,12,1,1790.54,1781.334,1786.9320000000002
2024,12,1,1877.708,1789.7539999999997,1649.6940000000002
2024,12,1,1810.8719999999998,1814.666,1640.678
2024,12,1,1897.9399999999998,1816.1220000000003,1689.828
2024,12,1,1841.6760000000002,1769.0179999999998,1753.198
2024,12,1,1824.844,1817.348,1700.3020000000001
2024,12,1,1862.5900000000001,1753.274,1646.556
2024,12,1,1820.7820000000002,1922.542,1644.1560000000002
2024,12,1,1883.482,1789.8639999999998,1727.786
2024,12,1,1852.404,1785.244,1659.38
2024,12,1,1817.4499999999998,1726.374,1628.55
2024,12,1,1876.94,1785.84,1238.998
2024,12,1,1871.9740000000002,1744.8839999999998,1560.346
2024,12,1,1811.8020000000001,1764.1259999999997,1498.4859999999999
2024,12,1,1906.792,1796.0759999999998,1675.2319999999997
2024,12,1,1817.7319999999997,1849.018,1762.0780000000002
2024,12,1,1849.0420000000004,1834.4299999999996,1660.478
2024,12,1,1841.978,1901.4039999999998,1678.7820000000002
2024,12,1,1807.75,1808.6380000000001,1724.972
2024,12,1,1814.1399999999999,1810.644,1790.7399999999998
2024,12,1,1814.116,1777.8039999999999,1553.6380000000001
2024,12,1,1808.1799999999998,1890.302,1611.2419999999997
2024,12,1,1858.822,1805.748,1691.7979999999998
2024,12,1,1871.474,1810.644,1550.328
2024,14,0,1478.776,1490.714,1389.068
2024,14,0,1489.386,1479.584,1367.578
2024,14,0,1508.654,1509.5760000000002,1475.3180000000002
2024,14,0,1503.146,1425.544,1374.416
2024,14,0,1484.8759999999997,1456.2299999999998,1386.27
2024,14,0,1485.324,1449.1260000000002,1373.5400000000002
2024,14,0,1517.926,1416.06,1198.8400000000001
2024,14,0,1477.04,1482.5399999999997,1326.6240000000003
2024,14,0,1445.04,1465.2799999999997,1316.1760000000002
2024,14,0,1446.4840000000002,1464.3899999999999,1414.94
2024,14,0,1492.77,1530.7460000000003,1402.8159999999998
2024,14,0,1552.224,1481.766,1396.9940000000001
2024,14,0,1466.4940000000001,1484.986,1198.556
2024,14,0,1495.8740000000003,1456.2299999999998,1481.126
2024,14,0,1455.8740000000003,1420.9060000000002,1395.308
2024,14,0,1504.696,1489.806,1144.1599999999999
2024,14,0,1479.526,1455.316,1433.162
2024,14,0,1486.6860000000001,1473.1660000000002,1399.1159999999998
2024,14,0,1485.716,1472.3560000000002,1158.01
2024,14,0,1514.1360000000002,1462.7160000000001,1134.78
2024,14,0,1557.7260000000003,1445.2899999999997,1363.046
2024,14,0,1542.3159999999998,1470.0360000000003,1437.7240000000002
2024,14,0,1522.0460000000003,1521.6660000000002,1428.4679999999998
2024,14,0,1485.9999999999998,1528.7860000000003,1367.94
2024,14,0,1510.044,1472.68,1270.1760000000002
2024,14,0,1483.2740000000001,1491.0660000000003,1326.9679999999998
2024,14,0,1510.6860000000001,1477.25,1412.5760000000002
2024,14,0,1512.4260000000004,1508.326,1449.408
2024,14,0,1505.304,1488.4360000000004,1386.5759999999998
2024,14,0,1491.9340000000004,1490.294,1429.388
2024,14,0,1459.226,1482.0860000000002,1406.7440000000001
2024,14,0,1482.784,1474.6960000000004,1433.584
2024,14,0,1474.276,1479.4699999999998,1457.1520000000003
2024,14,0,1506.8300000000002,1476.8600000000001,1468.508
2024,14,0,1447.786,1482.1499999999999,1436.884
2024,14,0,1473.3140000000003,1428.1599999999999,1283.796
2024,14,0,1508.354,1527.81,1040.08
2024,14,0,1454.3440000000003,1462.2440000000001,1432.7980000000002
2024,14,0,1473.2160000000001,1476.9160000000002,1470.6860000000001
2024,14,0,1462.8740000000003,1468.3999999999999,1239.858
2024,14,1,1814.692,1743.3840000000002,1523.236
2024,14,1,1758.27,1746.0839999999998,1602.5520000000001
2024,14,1,1819.058,1796.9379999999999,1657.7320000000002
2024,14,1,1826.0939999999998,1743.6939999999997,1438.6660000000002
2024,14,1,1763.1400000000003,1787.488,1614.9660000000001
2024,14,1,1682.486,1767.0379999999998,1636.286
2024,14,1,1676.8160000000003,1744.934,1442.1040000000003
2024,14,1,1881.03,1744.558,1654.496
2024,14,1,1787.82,1726.5079999999998,1467.3940000000002
2024,14,1,1801.5000000000002,1751.974,1576.4859999999999
2024,14,1,1753.6460000000002,1739.124,1646.7900000000002
2024,14,1,1814.3799999999999,1738.1380000000001,1738.268
2024,14,1,1795.8980000000001,1670.0620000000004,1575.904
2024,14,1,1798.2500000000002,1752.334,1572.994
2024,14,1,1793.8899999999999,1765.0279999999998,1664.554
2024,14,1,1761.8559999999998,1742.7079999999999,1680.528
2024,14,1,1817.81,1847.3719999999998,1653.108
2024,14,1,1800.56,1729.838,1542.304
2024,14,1,1759.7199999999998,1746.638,1519.0240000000001
2024,14,1,1725.996,1732.5940000000003,1749.138
2024,14,1,1721.266,1740.1380000000001,1554.8920000000003
2024,14,1,1804.1399999999999,1732.706,1610.266
2024,14,1,1784.8519999999999,1741.2859999999998,1716.796
2024,14,1,1762.996,1772.6080000000002,1470.4660000000001
2024,14,1,1753.856,1744.934,1700.02
2024,14,1,1743.6000000000004,1738.238,1625.118
2024,14,1,1799.2400000000002,1789.198,1612.7060000000001
2024,14,1,1834.0879999999997,1757.178,1664.712
2024,14,1,1766.816,1760.458,1623.578
2024,14,1,1808.714,1768.564,1613.54
2024,14,1,1788.944,1755.194,1340.4620000000002
2024,14,1,1823.1,1716.904,1347.172
2024,14,1,1716.8980000000001,1719.764,1664.982
2024,14,1,1762.98,1736.4239999999998,1654.4759999999999
2024,14,1,1798.0680000000002,1708.4279999999999,1456.2400000000002
2024,14,1,1816.984,1722.6239999999998,1592.846
2024,14,1,1814.2,1714.2359999999999,1672.02
2024,14,1,1797.3200000000002,1753.2539999999997,1646.4620000000002
2024,14,1,1722.9859999999999,1750.4279999999999,1680.386
2024,14,1,1730.244,1828.8020000000001,1639.704
